challenge_name,category,difficulty,difficulty_original,year,ctf_event,word_count,unique_words,vocabulary_richness,sentence_count,avg_sentence_length,header_count,code_block_count,section_count,security_term_density,tool_mention_count,vulnerability_count,lines_of_code,avg_code_block_length,function_count,import_count,solution_step_count,technical_concept_count,sbert_pca_0,sbert_pca_1,sbert_pca_2,sbert_pca_3,sbert_pca_4,sbert_pca_5,sbert_pca_6,sbert_pca_7,sbert_pca_8,sbert_pca_9,sbert_pca_10,sbert_pca_11,sbert_pca_12,sbert_pca_13,sbert_pca_14,sbert_pca_15,sbert_pca_16,sbert_pca_17,sbert_pca_18,sbert_pca_19,sbert_pca_20,sbert_pca_21,sbert_pca_22,sbert_pca_23,sbert_pca_24,sbert_pca_25,sbert_pca_26,sbert_pca_27,sbert_pca_28,sbert_pca_29,sbert_pca_30,sbert_pca_31,sbert_pca_32,sbert_pca_33,sbert_pca_34,sbert_pca_35,sbert_pca_36,sbert_pca_37,sbert_pca_38,sbert_pca_39,sbert_pca_40,sbert_pca_41,sbert_pca_42,sbert_pca_43,sbert_pca_44,sbert_pca_45,sbert_pca_46,sbert_pca_47,sbert_pca_48,sbert_pca_49,tfidf_00,tfidf_00 00,tfidf_10,tfidf_11,tfidf_16,tfidf_add,tfidf_address,tfidf_app,tfidf_application,tfidf_assets,tfidf_bash,tfidf_binary,tfidf_buffer,tfidf_byte,tfidf_bytes,tfidf_char,tfidf_check,tfidf_code,tfidf_com,tfidf_command,tfidf_const,tfidf_content,tfidf_create,tfidf_data,tfidf_def,tfidf_description,tfidf_end,tfidf_error,tfidf_file,tfidf_following,tfidf_function,tfidf_htb,tfidf_html,tfidf_http,tfidf_https,tfidf_id,tfidf_img,tfidf_import,tfidf_index,tfidf_input,tfidf_int,tfidf_ip,tfidf_json,tfidf_key,tfidf_len,tfidf_length,tfidf_let,tfidf_libc,tfidf_long,tfidf_main,tfidf_memory,tfidf_message,tfidf_need,tfidf_new,tfidf_number,tfidf_open,tfidf_output,tfidf_password,tfidf_payload,tfidf_png,tfidf_port,tfidf_print,tfidf_process,tfidf_provided,tfidf_public,tfidf_py,tfidf_python,tfidf_range,tfidf_read,tfidf_request,tfidf_response,tfidf_return,tfidf_root,tfidf_run,tfidf_script,tfidf_self,tfidf_server,tfidf_session,tfidf_set,tfidf_sh,tfidf_solution,tfidf_start,tfidf_string,tfidf_text,tfidf_time,tfidf_token,tfidf_true,tfidf_txt,tfidf_type,tfidf_url,tfidf_use,tfidf_used,tfidf_user,tfidf_username,tfidf_using,tfidf_value,tfidf_void,tfidf_windows,tfidf_write,tfidf_x00,category_blockchain,category_crypto,category_forensics,category_fullpwn,category_hardware,category_misc,category_pwn,category_reversing,category_web
Stop Drop and Roll,misc,Beginner,Very Easy,2024,cyber-apocalypse-2024,402,229,0.5696517412935324,27,14.88888888888889,6,4,6,0.0248756218905472,1,0,32,8.0,0,1,0,1,-0.0770739689469337,0.0308260899037122,-0.2006803601980209,-0.1551518142223358,-0.0455114133656024,-0.0401053838431835,-0.0008144773892126,-0.0299484245479106,-0.3026846647262573,0.1783670932054519,-0.0618865564465522,-0.1380107104778289,-0.128683790564537,0.1123295351862907,-0.0719926580786705,-0.2376138716936111,-0.0093178553506731,0.0320938751101493,0.0385814383625984,0.1915081739425659,-0.0607082918286323,-0.0624167323112487,0.0155224408954381,-0.1416243612766266,-0.0633929297327995,-0.0276195481419563,0.2734953165054321,0.0497111491858959,-0.021189821884036,0.1515350043773651,-0.1129623651504516,0.0689364820718765,-0.0430069863796234,0.0719619914889335,0.0052707251161336,0.0258327703922987,-0.0753449723124504,0.0232937969267368,0.1330753564834594,0.1410929262638092,-0.1053493469953537,-0.025841424241662,-0.0039969529025256,-0.0206756051629781,-0.0058826822787523,-0.0081006037071347,0.0270426198840141,-0.005364254117012,0.0706645473837852,0.0381169505417346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0962732489231268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1204116358336732,0.0,0.1519913125491722,0.0,0.1700887033794417,0.0,0.0,0.0,0.0,0.0,0.0,0.1922133758161542,0.0,0.0,0.0,0.2462110799327106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1490332354757906,0.2330860580397899,0.0,0.0,0.0,0.0,0.3592587910764517,0.0,0.0,0.0,0.3713017297393878,0.1022701518729685,0.0,0.1443471759311129,0.2621039335169401,0.0,0.4357841540083791,0.0,0.0,0.0,0.093444618757145,0.395453015359789,0.0,0.0,0.0,0.0,0.1325912303366187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1027921006513137,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Were Pickle Phreaks Revenge,misc,Intermediate,Medium,2024,cyber-apocalypse-2024,543,344,0.6335174953959485,96,5.65625,4,5,3,0.0294659300184162,1,0,148,29.6,13,8,0,1,-0.0304830651730299,-0.0131869092583656,-0.1481727212667465,0.2615079879760742,-0.1104664430022239,-0.290216863155365,-0.215240016579628,0.2472654283046722,0.076997771859169,-0.1046532541513443,0.0862539932131767,-0.0295232199132442,0.140934944152832,-0.11658725887537,0.0128022814169526,0.0396701246500015,0.2764079570770263,0.0562598370015621,-0.0220068730413913,-0.1082527264952659,0.0232175644487142,0.0177658181637525,-0.0855769664049148,0.0797796249389648,-0.1246731802821159,-0.071423664689064,0.004789104219526,0.047140248119831,-0.1022941917181015,-0.0722822919487953,0.070859171450138,0.0482756420969963,-0.1195596978068351,0.0185971576720476,-0.0080446908250451,-0.0535375699400901,-0.0750223100185394,0.0497494116425514,-0.105517640709877,-0.0214206147938966,-0.0061799911782145,-0.0006888886564411,-0.1166315525770187,0.0267204958945512,0.0947541743516922,-0.0973445996642112,0.1182733699679374,-0.003864690894261,-0.044108610600233,-0.0992928817868232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4099513505399977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207432586560462,0.0294655898901332,0.0,0.0,0.0,0.0,0.0730181561637225,0.3880880578422938,0.0,0.0,0.0,0.0,0.0,0.0,0.0515212368746431,0.0,0.0,0.050066152140855,0.1934824622045144,0.0,0.1904541557135523,0.0704554154690679,0.0901513075551086,0.0300504358517028,0.0672569975780641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515212368746431,0.0,0.0,0.0,0.0518209712682206,0.0,0.0,0.0,0.0,0.4905465532397154,0.0,0.0589311797802665,0.4147542228445762,0.0263693421631009,0.0,0.0,0.0786444474010292,0.1657357505512557,0.0,0.0,0.0,0.0,0.0808799552252906,0.0,0.0,0.0,0.3331733303813816,0.0,0.0,0.0,0.0,0.0184750790986159,0.0,0.0,0.0,0.0,0.0,0.026214815800343,0.0276668262818652,0.0,0.0,0.0417003054757975,0.0,0.0,0.0,0.0203231841009646,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Path of Survival,misc,Advanced,Hard,2024,cyber-apocalypse-2024,2118,911,0.4301227573182247,187,11.32620320855615,22,16,22,0.0075542965061378,1,0,289,18.0625,18,2,0,2,-0.1635758280754089,0.2182178199291229,-0.1883526593446731,-0.0463762208819389,-0.014936177060008,-0.1988948136568069,0.0442437529563903,0.0789215862751007,-0.2066591084003448,0.1812425106763839,-0.2466788291931152,0.0054927924647927,0.00801548268646,-0.1631677448749542,0.0076323081739246,-0.1230833679437637,0.0413947291672229,-0.0123382378369569,-0.0401816740632057,0.1730547696352005,-0.1458132416009903,-0.1156936064362526,-0.1377602219581604,-0.089031733572483,0.0161578822880983,0.0675774291157722,0.1628183275461197,0.0368994250893592,0.0851180180907249,-0.0495892576873302,0.0272752083837986,0.0072852247394621,-0.0244591161608696,-0.0359848923981189,-0.0256932824850082,0.0686388164758682,-0.0786010324954986,0.0157692451030015,-0.006266557611525,-0.1848708540201187,0.1304179728031158,0.0707670077681541,0.0302895903587341,-0.0296831335872411,0.0004650972259696,0.0491413474082946,-0.0919353440403938,-0.0328100770711898,0.0622077137231826,0.016938179731369,0.0,0.0,0.0506052594687903,0.0136277596771729,0.0,0.0492560151736231,0.0,0.0,0.0112921420536524,0.0080604752792358,0.0,0.0,0.0,0.0,0.0,0.0,0.0090652884631947,0.0,0.0,0.0,0.0,0.0,0.0479778174529989,0.0871881847778834,0.1749906221287549,0.0061985910024629,0.0880741840191668,0.0,0.021012570683272,0.0157645046884993,0.0,0.0,0.0,0.0111186939763815,0.008152101203283,0.0,0.0,0.0155055010778006,0.0,0.0,0.0195720408931481,0.0219024561481301,0.0822847979593434,0.0796230286151113,0.042530742834465,0.0112921420536524,0.0155910704402404,0.0,0.0,0.0,0.0,0.0,0.0317047944646848,0.0,0.010121051893758,0.0,0.0,0.0,0.0,0.0081985707435935,0.0095955634905997,0.0300146750696793,0.0085872605257467,0.0084378324310294,0.0,0.0256108155660038,0.1310757719724279,0.0310012762179358,0.0,0.010951228074065,0.0,0.1316940791572311,0.0,0.0092938497034828,0.0084378324310294,0.9162134360402758,0.0,0.0324090126657144,0.037649181317137,0.0,0.012032937073083,0.0933584591551377,0.0,0.0,0.1915499914125563,0.0,0.0256108155660038,0.0,0.0312203493645132,0.0,0.0271596754222395,0.008152101203283,0.0,0.0,0.0066183098352718,0.0167780553991357,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Were Pickle Phreaks,misc,Beginner,Easy,2024,cyber-apocalypse-2024,621,402,0.6473429951690821,73,8.506849315068493,4,6,3,0.0257648953301127,1,0,137,22.833333333333332,14,10,0,1,-5.0911708967760205e-05,0.0661566331982612,-0.2486342638731002,0.2035556137561798,-0.1345776170492172,-0.3101236522197723,-0.2480601519346237,0.409610778093338,0.0532969757914543,0.0022258120588958,0.1705451309680938,-0.0209152661263942,0.2273472994565963,-0.0937275514006614,0.061332494020462,0.085122674703598,0.0948817878961563,0.103920541703701,0.0052333725616335,-0.1894839704036712,-0.0452956594526767,-0.0586744919419288,-0.1325715780258178,0.0869378596544265,0.0191568583250045,-0.0202568359673023,-9.069750376511364e-05,-0.0326385796070098,0.0332611054182052,-0.114090047776699,-0.1045712009072303,0.0699716731905937,-0.1178301945328712,0.0171566046774387,-0.0645938217639923,0.0481370091438293,-0.0070856320671737,0.0402623116970062,0.1733496338129043,-0.0382476784288883,0.0341458842158317,0.1464630961418151,-0.0375537313520908,0.0075657404959201,0.0230148658156394,0.0556062646210193,-0.0147991143167018,0.0048691206611692,-0.0538285113871097,0.0002385425468673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2805153496386411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0473129510520448,0.0336037850973128,0.0,0.0,0.0,0.0,0.0832729443760225,0.4425917737670299,0.0,0.0,0.0,0.0,0.0,0.0236564755260224,0.0587569628959981,0.0,0.0,0.0285487618517698,0.2206554528269125,0.0,0.3258027690953221,0.0,0.1028123033212393,0.0342707677737464,0.0,0.0,0.0,0.0,0.0,0.0546001265088973,0.0,0.0,0.1175139257919962,0.0,0.0,0.0277576481253408,0.0590987924736718,0.0,0.0,0.0,0.0,0.1398599265852027,0.0,0.0,0.5255588646749355,0.0300726953205532,0.0,0.0,0.0896894010747787,0.243015361730127,0.0,0.0,0.0,0.0,0.0922388672415835,0.0,0.0,0.0,0.379964732966061,0.0,0.0,0.0,0.0,0.0210697491548823,0.0297220462308519,0.0313602413501622,0.0,0.0,0.0,0.0298964670249262,0.0315524002121473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029378481447999,0.0,0.0,0.0306126098216584,0.0,0,0,0,0,0,1,0,0,0
Unbreakable,misc,Beginner,Easy,2024,cyber-apocalypse-2024,446,345,0.773542600896861,51,8.745098039215685,7,3,7,0.0313901345291479,3,0,114,38.0,0,3,0,3,0.1870653927326202,0.2390111684799194,-0.1092406213283538,0.0387627035379409,-0.2655338644981384,-0.1885605603456497,-0.1130389422178268,0.0757292583584785,0.0238776598125696,0.025387767702341,-0.0892783477902412,-0.0846309661865234,0.0265800822526216,-0.0098107457160949,-0.0573217310011386,-0.0669024214148521,0.1097214818000793,-0.1164313182234764,-0.0843394845724105,-0.0668241754174232,0.0975828990340232,-0.0916337892413139,0.0541861802339553,0.2229689508676529,0.0207404103130102,0.0249686371535062,0.0291507970541715,-0.030922932550311,0.069576121866703,-0.0627749040722847,-0.0373848006129264,0.0505554489791393,-0.0059012086130678,0.0207121819257736,0.0852942019701004,-0.0525291562080383,-0.0022573196329176,0.0573183521628379,-0.0523633435368537,-0.1766426712274551,-0.0512640736997127,0.0462795011699199,0.0329181812703609,0.0576059371232986,0.020450422540307,0.0399846620857715,0.0059331287629902,-0.0100288512185215,-0.0292563494294881,-0.0575490184128284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1737158895383594,0.0,0.0515527769267504,0.0,0.0,0.0,0.0912229406033662,0.0,0.0,0.0,0.047305617856247,0.0,0.0,0.0,0.0,0.0515527769267504,0.1280446276850796,0.0,0.0,0.0,0.0,0.0,0.2958322739654105,0.0,0.2987348211199028,0.0746837052799757,0.2507285656316798,0.0,0.0,0.1622903549266347,0.0,0.0,0.0,0.0,0.0640223138425398,0.0,0.0,0.0,0.0,0.0,0.1931843267407335,0.0,0.0,0.0761965533317438,0.0,0.2196906003741681,0.5153898980935145,0.0655351618943079,0.0,0.0,0.0651511208311052,0.2353711513462435,0.0,0.3775612532399762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0459157188013658,0.0,0.0,0.0,0.0696117544756718,0.0,0.0651511208311052,0.2750390856577241,0.0,0.0,0.0,0.0,0.0675174328188604,0.0,0.0505087746226856,0.0,0.0,0.0,0.0667117569371483,0.0,0,0,0,0,0,1,0,0,0
MultiDigilingual,misc,Advanced,Hard,2024,cyber-apocalypse-2024,1405,575,0.4092526690391459,129,10.891472868217054,4,14,3,0.0128113879003558,2,0,129,9.214285714285714,9,4,0,2,0.2242130488157272,0.1737854331731796,-0.232134148478508,0.1215008348226547,-0.0906650722026825,-0.0352955125272274,-0.2256432324647903,0.1128008514642715,0.0690405070781707,0.072906918823719,0.0060607576742768,-0.0022372980602085,0.1305147111415863,-0.0213989447802305,-0.1859681457281112,-0.2366615384817123,-0.1918301284313202,0.031988937407732,-0.0771817192435264,-0.0571262314915657,-0.1158039718866348,-0.084113635122776,-0.2065828144550323,0.1558973342180252,0.0450815595686435,0.0098101403564214,0.0225536059588193,0.085494227707386,0.1839350461959839,-0.2329385131597519,0.1084189340472221,-0.1099012121558189,0.0288184490054845,-0.0680896714329719,-0.0786177963018417,0.0155918728560209,0.196818932890892,-0.2944239974021911,0.2005497068166732,0.1475820392370224,-0.0195357296615839,-0.1691490560770034,0.0914305225014686,-0.2240257412195205,-0.0453018844127655,0.0587326474487781,0.0572505928575992,0.0618812106549739,-0.0686329677700996,0.0004349882365204,0.0,0.0,0.0,0.0,0.0,0.0480143870587041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270960447311594,0.0,0.0,0.0220919347381415,0.2469310531667482,0.0,0.0486628688334101,0.0,0.0,0.0,0.0,0.213224400941614,0.0,0.0238483448077331,0.0248350871100434,0.0512072331840434,0.0,0.0329241404222331,0.0408878003623951,0.0,0.0,0.0,0.0,0.0,0.0755732196021562,0.0,0.0238483448077331,0.0,0.0533758670553078,0.0,0.0215599776733207,0.0,0.0,0.0,0.0,0.0,0.1839951016307779,0.0,0.0,0.1158959673004998,0.0,0.0,0.1439398546534377,0.0518233037414322,0.0,0.0729943032501151,0.0,0.0467684096916907,0.6217341110437986,0.0209269897901694,0.0,0.0,0.0624130680862353,0.3006392012316718,0.0,0.1406586984333054,0.0,0.0,0.0802339885253881,0.0,0.090595736450766,0.0,0.0,0.0683771367733657,0.0,0.0,0.0,0.0146620188428638,0.0206829800716558,0.0,0.1286264249712707,0.0,0.0,0.1040217801437256,0.3952203652190088,0.0,0.0,0.1820159273779876,0.0,0.0,0.0,0.0161286945860847,0.0204439001811975,0.0,0.0,0.2343297609328321,0.0,0,0,0,0,0,1,0,0,0
Quantum Conundrum,misc,Intermediate,Medium,2024,cyber-apocalypse-2024,988,453,0.458502024291498,68,14.529411764705882,9,5,8,0.0091093117408906,1,0,39,7.8,0,1,4,1,-0.0921539589762687,0.1020675376057624,-0.076623611152172,-0.2687195539474487,0.2334368079900741,0.1951061338186264,0.0621208623051643,-0.0285939499735832,-0.2037329524755478,-0.1261847019195556,-0.0117746917530894,-0.04726542532444,0.353962242603302,-0.0942891985177993,0.1267479509115219,-0.1402842104434967,-0.1063770800828933,-0.0202395878732204,-0.0029778857715427,0.0153433913365006,0.0460266806185245,-0.0295568499714136,0.217767983675003,0.1051658168435096,-0.0249957405030727,-0.0252144858241081,-0.2002017498016357,0.0511771850287914,0.0164949093014001,0.0335564240813255,0.1087375283241272,0.0202604308724403,0.0027395077049732,0.1699037700891494,0.0380230620503425,0.1751850694417953,0.1294716298580169,-0.0315038412809371,-0.0053936634212732,0.0747759491205215,0.070758506655693,0.0198301561176776,-0.0189011543989181,-0.008880665525794,0.0718187466263771,0.0157523360103368,-0.0353058837354183,0.1856633424758911,0.0343087017536163,0.0109474891796708,0.0,0.0,0.0,0.0,0.0,0.0492205518583589,0.0,0.0,0.0,0.0402733595162104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0675024491747892,0.0,0.0,0.0,0.0,0.0479432744137371,0.0,0.0,0.0309706407237818,0.0488948735682032,0.0,0.0349957367761,0.0,0.1350048983495785,0.0838298777260622,0.0,0.0,0.0,0.0,0.0,0.0387358435918714,0.0,0.4400538621138296,0.0,0.0,0.0,0.0442031675979656,0.0,0.0,0.0389496129775296,0.0,0.0,0.0,0.0,0.0498853240813614,0.0792049191660608,0.0,0.0,0.0,0.0,0.0,0.0,0.0409633397085649,0.0958865488274742,0.1874566570158303,0.0,0.0,0.0,0.0426539605114871,0.0770478824231735,0.0,0.0823955268966851,0.0,0.0,0.0328998155339436,0.0,0.0,0.0,0.1204676027971949,0.3271092171679412,0.0,0.0470275933536453,0.0,0.0,0.0,0.0894847203895543,0.0527430548090776,0.0,0.0,0.0426539605114871,0.0,0.7279503316571616,0.0,0.0678503025399225,0.0,0.0,0.0,0.132270895773204,0.0,0.0,0.0,0.0436756975129506,0.0,0,0,0,0,0,1,0,0,0
Colored Squares,misc,Intermediate,Medium,2024,cyber-apocalypse-2024,1794,703,0.3918617614269788,106,16.92452830188679,10,7,10,0.0100334448160535,1,0,160,22.857142857142858,2,1,3,2,0.0256665498018264,0.2755135297775268,-0.1774287074804306,0.0721563994884491,0.021026249974966,-0.0260154642164707,0.1400859057903289,0.3153500854969024,-0.2335892766714096,0.1590866595506668,-0.0896868035197258,0.0742481425404548,0.0499744638800621,0.0513584651052951,0.0944481715559959,0.0749697834253311,-0.0246231649070978,-0.1272426694631576,-0.1209867000579834,-0.0582426711916923,0.1013054251670837,0.0296515580266714,0.0224266797304153,-0.0142161129042506,0.0091308895498514,0.1530596315860748,0.1042176336050033,0.0444579534232616,-0.1518701612949371,-0.0962768495082855,-0.0944937020540237,-0.1196401715278625,0.1254581809043884,-0.0435191355645656,-0.1190156415104866,-0.1035823225975036,0.0744255110621452,0.013344345614314,-0.0016434636199846,-0.0014655056875199,0.043562151491642,0.0162907317280769,-0.0310214143246412,0.0590806864202022,0.0531518682837486,0.0344823226332664,-0.0212838239967823,-0.0603552758693695,0.0390445999801158,-0.015852615237236,0.0,0.0,0.0399304496648915,0.0537654166332446,0.0678905827201258,0.5246885510636015,0.0,0.0,0.0,0.0,0.0,0.0190522281591743,0.0,0.0,0.0176648614175393,0.0,0.0178825802138492,0.1465796110563663,0.0567858710225518,0.0196953699543358,0.0,0.0,0.0189286236741839,0.0,0.0383548968695727,0.0122276087809482,0.0386086546105469,0.0,0.0138167686653833,0.0310977439679115,0.0133254191869423,0.0165485589744661,0.0,0.0,0.0643247500709986,0.0,0.0,0.0152934111200902,0.0,0.173738945747461,0.1351302911369141,0.0,0.0,0.0,0.0209744958304362,0.0,0.0461334300997716,0.0,0.0,0.0165485589744661,0.0258172540802897,0.0196953699543358,0.0,0.7323726651641472,0.0199652248324457,0.0,0.0419489916608724,0.0,0.0,0.0,0.0,0.0740103082082465,0.0169396016235285,0.0832241664959258,0.0,0.0505210027855818,0.2281462398712091,0.0203848195583164,0.0162654088621925,0.0,0.0,0.0129892719011627,0.0555351443612124,0.0366669000093619,0.0998689997951109,0.0,0.0,0.0,0.0,0.0,0.0237366922510236,0.016742085044922,0.0176648614175393,0.0,0.0179933238134745,0.0,0.0336806685237212,0.0,0.0,0.0,0.053576350746278,0.0,0.0,0.0,0.0,0.0,0.0,0.0294524666343834,0.0172437292204066,0.0,0,0,0,0,0,1,0,0,0
Cubicle Riddle,misc,Beginner,Easy,2024,cyber-apocalypse-2024,876,429,0.4897260273972603,88,9.954545454545457,8,7,8,0.0171232876712328,1,0,106,15.142857142857142,2,2,0,1,0.0594764277338981,0.2425751239061355,-0.052178680896759,-0.050344131886959,-0.0887269973754882,0.0455173216760158,0.1183222755789756,0.1012252494692802,-0.1087748855352401,0.0773345082998275,-0.1134257465600967,0.0527116134762764,-0.1013630107045173,-0.0458494611084461,0.1158015578985214,0.0685711950063705,0.0698567554354667,-0.1306539475917816,0.1175044178962707,0.0328452363610267,0.0470724254846572,0.0234708376228809,0.1013565808534622,0.080059140920639,0.181590050458908,-0.0678026974201202,-0.0439180880784988,0.1249536722898483,-0.0183668322861194,0.1022040769457817,0.0130015294998884,0.0999287292361259,-0.0261829998344182,-0.1363931894302368,-0.1523445099592209,0.0313288755714893,0.050487894564867,-0.0951546058058738,-0.0659248977899551,0.0784983411431312,-0.0710803344845771,0.0371602773666381,0.0928171128034591,-0.0709149837493896,-0.0434653051197528,-0.0154261821880936,0.1443244218826294,-0.0854063853621482,-0.0230285711586475,-0.1642560213804245,0.0,0.0,0.0230284335939282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0407502636723291,0.0,0.0412525092403155,0.0614796043486716,0.0,0.0,0.0,0.0,0.0,0.0,0.0442395817214907,0.0141036566924603,0.0222661364024563,0.0,0.0,0.0,0.1536990108716792,0.1145253493362285,0.0513860310460642,0.0,0.0370969585338389,0.0,0.0,0.0352796730674731,0.0,0.0,0.1335968184147378,0.0,0.0,0.0,0.0,0.0,0.0177371845367556,0.0,0.0,0.0,0.0,0.0,0.0360689660325435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0436655792222305,0.0682924027009209,0.0,0.0,0.0,0.0388481995573204,0.140346709939787,0.0,0.0750438607137301,0.0,0.0,0.0449465389826158,0.0,0.0211463001054859,0.0,0.0548594950801472,0.0638406843946452,0.0,0.0,0.0,0.0,0.0579323293751742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0185484792669194,0.0,0.0,0.0451759293832672,0.0,0.0,0.0,0.0596681595017886,0.935921396856652,0,0,0,0,0,1,0,0,0
Character,misc,Beginner,Very Easy,2024,cyber-apocalypse-2024,333,190,0.5705705705705706,18,18.5,6,5,6,0.021021021021021,1,0,25,5.0,0,1,0,1,0.0667784586548805,0.0078126182779669,-0.1340719610452652,-0.1526662111282348,-0.2320941537618637,0.1203254908323288,-0.1442736983299255,-0.1244147196412086,-0.1279013752937317,-0.0121000753715634,0.0244089737534523,0.0026065844576805,-0.1488077044486999,0.2559694945812225,0.0884275957942009,-0.0431696139276027,-0.0082221133634448,-0.115387387573719,0.0491001084446907,-0.0253207013010978,-0.0391457043588161,0.0792600959539413,0.1055932864546775,0.0855355262756347,-0.0377473644912242,-0.1126251891255378,0.1546101719141006,-0.018361497670412,0.0617363452911376,0.1222359016537666,-0.0328409411013126,0.052110482007265,-0.0829373821616172,-0.0439738072454929,0.0039533874951303,0.0567024648189544,-0.0607605203986167,-0.0770685374736785,0.1229524984955787,0.0189732387661933,-0.0626783594489097,-0.0374314524233341,0.0320432782173156,0.0463072210550308,0.0858357697725296,0.004881854634732,0.0448436290025711,0.0496418140828609,0.1033626645803451,0.0541128180921077,0.0,0.0,0.0,0.0,0.0,0.049818012447818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1726665425183458,0.0,0.0,0.0,0.0,0.0,0.0,0.048525230850842,0.0,0.0,0.0313465759086616,0.049488380932112,0.0,0.0,0.0,0.0,0.0424237207261909,0.0,0.0,0.0,0.0,0.0,0.0392060362059688,0.9282326437247648,0.049488380932112,0.0,0.1107617850509398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0970504617016841,0.0379464175839183,0.0,0.0,0.0,0.0,0.1169746849856933,0.0,0.0,0.0,0.0,0.033299167886566,0.0,0.0,0.0426705286247688,0.0,0.1418913479727186,0.0,0.0,0.059941581755334,0.0304255737485882,0.1287595266903572,0.0452854625348868,0.0,0.0922550109138298,0.0,0.0431717129426929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334691144416458,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
ROT128,crypto,Advanced,Insane,2024,cyber-apocalypse-2024,3922,1369,0.3490566037735849,245,16.008163265306123,17,16,17,0.0068842427332993,3,0,170,11.333333333333334,18,2,5,3,0.0746506378054618,0.1617575287818908,-0.024481737986207,-0.022928075864911,0.0786335319280624,0.0409665144979953,0.2270926684141159,0.0161858331412076,0.0992469042539596,0.142535388469696,-0.1488250494003296,0.0661794990301132,0.0061263218522071,-0.0783244669437408,-0.042153026908636,0.0353261083364486,-0.1307537406682968,-0.0346815288066864,0.1287860125303268,0.1260140687227249,-0.0565914176404476,-0.0655503496527671,-0.0317824631929397,-0.0832462012767791,0.0039050711784511,-0.2140424102544784,-0.0378661565482616,-0.1243226826190948,-0.0341281965374946,-0.0952305048704147,-0.044732142239809,-0.0892090797424316,0.044482622295618,0.0332724973559379,-0.1343905329704284,-0.1636300086975097,-0.0100503759458661,0.0060674026608467,-0.1254754513502121,0.0316369794309139,-0.144698292016983,-0.0269148647785186,-0.0332925878465175,-0.0108025800436735,0.1125249117612838,-0.0429558828473091,-0.0047002378851175,0.1720552891492843,-0.0077988845296204,0.0795777067542076,0.0,0.0,0.0,0.0,0.0967356433016207,0.0,0.0,0.0,0.0,0.0,0.0,0.0814411722567507,0.2068717416256018,0.0187512648896261,0.0,0.0,0.0611530906904434,0.0569611989910274,0.0161825618332216,0.0,0.0,0.0,0.0,0.0,0.327905768999582,0.0104536937590455,0.0,0.0,0.0118123069649185,0.0664656307421832,0.2392370357623151,0.0,0.0,0.0,0.0137482162378525,0.0,0.0,0.0261494523164171,0.0,0.0495112812706606,0.181541364659089,0.0,0.0,0.029840285279863,0.0358632599537183,0.0190437786370511,0.1840563331009477,0.0,0.0208712159364107,0.0141477839839065,0.0,0.1178665091135153,0.0401017197169008,0.0,0.0682751141184922,0.0,0.0,0.0,0.0,0.0,0.0,0.1771652258809379,0.0434462888725654,0.0426902740586091,0.0,0.0143972300984756,0.2080512249825873,0.1219925051328486,0.0,0.0,0.0,0.2443068965392931,0.0,0.0,0.0569203654114788,0.6709247231769301,0.1892760093589814,0.0,0.0476204606351361,0.0,0.081172407815837,0.0,0.0,0.0,0.0615318007708839,0.0,0.0575889203939025,0.0,0.0,0.0,0.0,0.027496432475705,0.0,0.0,0.0446461359963385,0.0424433519517195,0.0,0.0,0.0884526162539152,0.0,0,1,0,0,0,0,0,0,0
