challenge_name,category,difficulty,difficulty_original,year,ctf_event,word_count,unique_words,vocabulary_richness,sentence_count,avg_sentence_length,header_count,code_block_count,section_count,security_term_density,tool_mention_count,vulnerability_count,lines_of_code,avg_code_block_length,function_count,import_count,solution_step_count,technical_concept_count,sbert_pca_0,sbert_pca_1,sbert_pca_2,sbert_pca_3,sbert_pca_4,sbert_pca_5,sbert_pca_6,sbert_pca_7,sbert_pca_8,sbert_pca_9,sbert_pca_10,sbert_pca_11,sbert_pca_12,sbert_pca_13,sbert_pca_14,sbert_pca_15,sbert_pca_16,sbert_pca_17,sbert_pca_18,sbert_pca_19,sbert_pca_20,sbert_pca_21,sbert_pca_22,sbert_pca_23,sbert_pca_24,sbert_pca_25,sbert_pca_26,sbert_pca_27,sbert_pca_28,sbert_pca_29,sbert_pca_30,sbert_pca_31,sbert_pca_32,sbert_pca_33,sbert_pca_34,sbert_pca_35,sbert_pca_36,sbert_pca_37,sbert_pca_38,sbert_pca_39,sbert_pca_40,sbert_pca_41,sbert_pca_42,sbert_pca_43,sbert_pca_44,sbert_pca_45,sbert_pca_46,sbert_pca_47,sbert_pca_48,sbert_pca_49,tfidf_00,tfidf_00 00,tfidf_10,tfidf_11,tfidf_16,tfidf_add,tfidf_address,tfidf_app,tfidf_application,tfidf_assets,tfidf_bash,tfidf_binary,tfidf_buffer,tfidf_byte,tfidf_bytes,tfidf_char,tfidf_check,tfidf_code,tfidf_com,tfidf_command,tfidf_const,tfidf_content,tfidf_create,tfidf_data,tfidf_def,tfidf_description,tfidf_end,tfidf_error,tfidf_file,tfidf_following,tfidf_function,tfidf_htb,tfidf_html,tfidf_http,tfidf_https,tfidf_id,tfidf_img,tfidf_import,tfidf_index,tfidf_input,tfidf_int,tfidf_ip,tfidf_json,tfidf_key,tfidf_len,tfidf_length,tfidf_let,tfidf_libc,tfidf_long,tfidf_main,tfidf_memory,tfidf_message,tfidf_need,tfidf_new,tfidf_number,tfidf_open,tfidf_output,tfidf_password,tfidf_payload,tfidf_png,tfidf_port,tfidf_print,tfidf_process,tfidf_provided,tfidf_public,tfidf_py,tfidf_python,tfidf_range,tfidf_read,tfidf_request,tfidf_response,tfidf_return,tfidf_root,tfidf_run,tfidf_script,tfidf_self,tfidf_server,tfidf_session,tfidf_set,tfidf_sh,tfidf_solution,tfidf_start,tfidf_string,tfidf_text,tfidf_time,tfidf_token,tfidf_true,tfidf_txt,tfidf_type,tfidf_url,tfidf_use,tfidf_used,tfidf_user,tfidf_username,tfidf_using,tfidf_value,tfidf_void,tfidf_windows,tfidf_write,tfidf_x00,category_blockchain,category_crypto,category_forensics,category_fullpwn,category_hardware,category_misc,category_pwn,category_reversing,category_web
Mathematricks,pwn,Beginner,Very Easy,2024,hacktheboo-2024,897,419,0.4671125975473801,62,14.46774193548387,9,6,9,0.0211817168338907,1,0,110,22.0,0,0,0,2,0.3883729875087738,-0.1634175181388855,-0.2120608836412429,0.1032273322343826,0.0958766266703605,0.025410259142518,-0.0361810848116874,-0.1608843952417373,0.0911232158541679,0.08381137996912,-0.0794224813580513,0.1982092261314392,0.0578000321984291,-0.0416582785546779,-0.168356716632843,0.0281719900667667,-0.1362577676773071,0.0394702069461345,-0.1488998085260391,0.008246368728578,0.0326146706938743,-0.0909028127789497,0.1527780145406723,-0.0014970379415899,0.0307351350784301,0.0515950992703437,-0.1170881539583206,0.0997289791703224,-0.1209818869829177,0.0294096563011407,0.0304925199598073,0.0299271158874034,-0.0072497450746595,-0.049224566668272,0.0836750566959381,0.0212687794119119,-0.0209535732865333,-0.0363208204507827,-0.0395429544150829,0.0080591607838869,-0.0436612106859684,-0.0632020086050033,-0.0410780869424343,0.0465824231505394,-0.004175204783678,0.0392427779734134,0.0508975647389888,-0.0205013398081064,-0.0345655344426631,-0.0137455724179744,0.0,0.0,0.0,0.0,0.0,0.0,0.0794218897329159,0.0,0.0,0.1988496822010281,0.0,0.1588437794658318,0.1008712436042011,0.0,0.0,0.3743628964263584,0.0,0.1666466459148394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509725050626199,0.0,0.0,0.0,0.0,0.0,0.0689849929954683,0.0,0.0,0.0,0.0,0.0,0.1912581984855771,0.0,0.0,0.2414184013226704,0.2701637492578804,0.0,0.0,0.1748702651606918,0.0,0.0,0.0,0.0,0.1379699859909367,0.0,0.0,0.0651790380958486,0.0,0.0,0.1387726520873177,0.0,0.0,0.0,0.2022564588797772,0.2367198812160426,0.1851134204935705,0.070615109215746,0.0693863260436588,0.0,0.0,0.0634039768809759,0.0,0.0678046419726388,0.0,0.0,0.4873284430689632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0494748682105498,0.0697917336086804,0.0,0.0,0.0,0.0,0.0702012992725413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1379699859909367,0.2899918669691725,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Bloom Bloom,crypto,Beginner,Easy,2024,business-ctf-2024,1706,721,0.4226260257913247,169,10.094674556213018,11,10,11,0.014654161781946,1,0,127,12.7,10,17,6,3,-0.0837704613804817,0.1808541119098663,-0.0133946696296334,-0.0736174061894416,0.1183461844921112,0.1552211642265319,0.1645553857088089,0.0842905268073082,0.0478016473352909,0.117312341928482,0.1428856551647186,0.0470878593623638,-0.1304500997066497,0.1379347592592239,0.102964848279953,-0.0222432576119899,0.0995958670973777,-0.0098161157220602,0.233632743358612,0.1723972856998443,-0.0770682096481323,-0.0364267453551292,-0.1450110673904419,-0.0457129143178463,-0.0584446974098682,-0.1211932450532913,-0.1101681515574455,-0.1348860710859298,-0.0939101055264473,-0.1526864618062973,0.0809288769960403,0.0902030766010284,0.0477067269384861,-0.130035251379013,0.1483809053897857,-0.1350928544998169,0.0866085067391395,-0.0398065187036991,0.0019533494487404,-0.0811508446931839,0.1020756587386131,0.0096992272883653,-0.0171964857727289,0.1221062615513801,0.047004796564579,0.0408585853874683,0.150451585650444,-0.0937847048044204,-0.0732530578970909,0.1063512042164802,0.0318417792320981,0.0,0.0420744433835441,0.0,0.1669169728894628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1302934107878898,0.0,0.0,0.0280818072347407,0.0,0.0,0.0,0.0,0.0,0.0988505142815724,0.202071470564905,0.0128841482549713,0.0,0.0,0.043675905668525,0.0327674814312011,0.0842454217042221,0.0,0.0,0.0,0.0,0.0,0.0,0.2739475767774132,0.0,0.0,0.0406816769197201,0.0,0.0,0.4781148834964027,0.0663020510454199,0.0469428075759942,0.1296279512075832,0.0,0.0,0.0174371041021009,0.0,0.2075287744105374,0.0659003428543816,0.1403083816290398,0.1893349952259487,0.0526156431108899,0.3757116225907132,0.0244334221765027,0.0,0.0,0.0,0.031193663468753,0.0,0.0526156431108899,0.0,0.0354890914781556,0.1282112757983069,0.0644380374066451,0.017138750753519,0.0,0.0,0.0958069525512046,0.0,0.0,0.0526156431108899,0.5011592973497023,0.0,0.0,0.0,0.0,0.0125055956370359,0.0,0.0558400331948099,0.0,0.0,0.0,0.0,0.0749095882500542,0.0,0.0,0.0705662957432569,0.0338892759502588,0.0,0.0,0.041269678099956,0.0174371041021009,0.0,0.0,0.0908480013240463,0.0,0,1,0,0,0,0,0,0,0
One Step Closer,forensics,Beginner,Easy,2023,uni-ctf-2023,562,313,0.5569395017793595,54,10.407407407407408,6,1,6,0.0177935943060498,2,0,1,1.0,0,0,0,1,-0.1497250497341156,-0.3094887733459472,0.2430890947580337,-0.0424722544848918,-0.1230154931545257,-0.1653288453817367,0.0072020422667264,0.0040457830764353,0.0118079716339707,0.0938182845711708,0.068150594830513,0.0888466984033584,-0.0242307968437671,0.1312027126550674,-0.1041717007756233,-0.0044497703202068,0.0759867802262306,-0.0676467642188072,-0.1191457957029342,0.2516985535621643,0.0638449639081955,0.0277599822729825,-0.0943843051791191,-0.0397959351539611,-0.0690351352095604,-0.2023179680109024,-0.1438729166984558,0.040984857827425,0.0162180364131927,0.0264636110514402,-0.0033094629179686,-0.138360396027565,-0.07882010191679,-0.0370862819254398,-0.0003232585149817,-0.023792203515768,-0.0279668364673852,-0.0122363148257136,0.0362986624240875,0.0218124985694885,0.0435517728328704,0.06340853869915,0.0213107261806726,0.0878923684358596,-0.0488435104489326,-0.0402383208274841,-0.0732612982392311,0.0773820579051971,-0.0480232648551464,-0.0020190360955893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47908305849969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3568863740239006,0.0,0.1318721960910231,0.0,0.0789390660419492,0.0,0.0,0.0,0.0409355505030902,0.0646269666857892,0.0,0.2775344100177134,0.0520544650853596,0.0892215935059751,0.1108024281424701,0.0,0.1468559092276677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0723220082948887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1046893733175418,0.0,0.0,0.0,0.0,0.0,0.0,0.4872909116519547,0.0,0.0,0.0,0.0557235209549673,0.0,0.0,0.0,0.0,0.1633598550280224,0.0,0.0,0.0,0.0,0.0613766666898791,0.2786176047748369,0.0,0.0,0.0,0.0,0.0,0.0397328121068138,0.0,0.118276735810269,0.0,0.0,0.0,0.0,0.0,0.0,0.1634589138956854,0.0896813698833217,0.2153461974701668,0.0,0.0,0.1748295097380793,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
Brokenswap,blockchain,Intermediate,Medium,2024,business-ctf-2024,2139,887,0.4146797568957456,214,9.995327102803738,17,3,17,0.0074801309022907,1,0,160,53.333333333333336,9,6,0,3,-0.018896535038948,-0.0138746630400419,-0.1243011206388473,0.0210897773504257,0.3272132575511932,0.041756622493267,-0.0027004948351532,-0.0620206892490386,0.0723896026611328,0.0790857151150703,0.0741858258843422,-0.0438769795000553,-0.0678865164518356,0.0503616668283939,-0.2893754243850708,0.1868904531002044,0.0511658862233161,-0.1101429089903831,0.1116125881671905,0.0016970136202871,0.0682880505919456,0.0050403354689478,-0.1862574070692062,0.0351092554628849,-0.0145005472004413,-0.0906317085027694,0.1466925889253616,-0.0711939856410026,-0.1312364041805267,-0.0176936537027359,-0.1294509172439575,0.1137632802128791,0.0390042550861835,0.0491092465817928,0.1249379143118858,-0.0124839590862393,0.0720324218273162,0.0247343219816684,0.0016471100971102,0.1816286891698837,0.0089893508702516,-0.0072895940393209,-0.0904380455613136,-0.009256288409233,-0.00209242105484,0.1136414185166359,0.0252351704984903,-0.0313236266374588,-0.0683853104710578,-0.0094401547685265,0.0,0.0,0.0114248143152619,0.0,0.0,0.0,0.4469969661914482,0.0,0.0,0.1364820094660654,0.0,0.0,0.0,0.0,0.0,0.0,0.0306991521711769,0.0381264025728468,0.0216632682612801,0.0,0.0,0.0,0.0,0.0,0.0,0.0069970742135081,0.0110466251592305,0.0,0.0,0.0,0.1448803297768179,0.0852270853694908,0.0,0.0,0.0184044590432684,0.0,0.0,0.0525086144815295,0.0,0.0662797509553831,0.0,0.0,0.0,0.0199732932175087,0.0,0.0,0.0,0.0,0.0279398746891461,0.0,0.0,0.0,0.0178944537319268,0.0190495355146354,0.0342744429457857,0.0,0.0960188416529297,0.0,0.0,0.1388202768536277,0.0,0.0,0.0,0.0095247677573177,0.2333466233182499,0.0,0.0,0.0,0.0186152951015478,0.0,0.0,0.0891951004649242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203744738941595,0.0095804186776656,0.0,0.0,0.0205928443289305,0.7954555665248343,0.096366403866403,0.0,0.0,0.013969937344573,0.0153291501624073,0.0368089180865369,0.0399465864350174,0.0,0.0224125797622334,0.0378787046086625,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0
Thorins Amulet,forensics,Beginner,Very Easy,2025,cyber-apocalypse-2025,406,245,0.603448275862069,34,11.941176470588236,6,6,6,0.041871921182266,2,0,20,3.3333333333333335,2,0,0,2,-0.2620509266853332,-0.2463681101799011,0.2208455502986908,-0.0603601112961769,-0.0640782266855239,-0.1409316509962082,0.0898627340793609,0.0042064487934112,0.0333507843315601,0.0994158238172531,0.0471082665026187,-0.0218171328306198,0.1518913805484771,0.0230466164648532,0.0116206482052803,0.0272207036614418,0.0217484775930643,0.0142517797648906,-0.0058831553906202,0.0271928831934928,-0.0701691955327987,-0.0515807047486305,0.042540542781353,-0.0521302819252014,0.045480765402317,-0.0940041840076446,-0.1779077053070068,0.0093754902482032,0.0973877906799316,0.1132591813802719,-0.0129421204328536,-0.0343823432922363,-0.0371402949094772,0.0844389200210571,-0.0605839043855667,0.0423313826322555,0.0102822408080101,0.017343059182167,0.1607539057731628,-0.0038135163486003,0.0165304020047187,-0.0506234467029571,0.0452305078506469,0.1037766262888908,0.0223783813416957,-0.0048027653247118,-0.0031885933130979,0.0659216046333313,-0.0091653540730476,-0.0176961179822683,0.0,0.0,0.0,0.0,0.0797060466143513,0.0,0.0671040544175017,0.0,0.0,0.0,0.2602818178344115,0.0,0.0,0.0,0.0,0.0790753917407625,0.0,0.2816015995985281,0.0,0.0693692709402161,0.0,0.0830492798686978,0.0,0.1101403588852547,0.0,0.0430669902846801,0.0679919754877883,0.0,0.1946567485230228,0.0547648465588894,0.1877343997323521,0.4080009828106928,0.0,0.6180097190072859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1521753678807569,0.0,0.2458712309470377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0586249435051468,0.0,0.0,0.0,0.0,0.0,0.0,0.1333374115057725,0.0,0.0,0.0586249435051468,0.0,0.0,0.0,0.0,0.0,0.1521753678807569,0.0,0.0,0.0,0.0,0.0586249435051468,0.0,0.0,0.0,0.0,0.0,0.0418016274841106,0.0589674749079623,0.0622175953351354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566397207336345,0.0,0.0,0.1839325648447517,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
A Trail of Snow and Deception,forensics,Beginner,Easy,2025,university-ctf-2025,1020,545,0.5343137254901961,198,5.151515151515151,14,15,14,0.034313725490196,4,5,95,6.333333333333333,0,0,0,3,-0.2291558980941772,0.1111072972416877,0.2408520579338073,0.0098081193864345,-0.0496007353067398,0.0969037413597107,-0.0446494780480861,0.0124203562736511,0.0353407338261604,0.065505564212799,-0.1118314415216445,0.1118470951914787,0.0721113756299018,-0.0010715116513893,0.0366817638278007,-0.0189415886998176,-0.0687513649463653,-0.0643132925033569,0.0338058397173881,-0.0552565306425094,-0.0455333031713962,0.0165814980864524,0.0878890231251716,-0.1187444403767585,0.0895245671272277,-0.0389432944357395,0.0851891189813613,-0.0301821324974298,-0.0256304219365119,-0.0225872918963432,-0.0102954879403114,0.0338778868317604,0.0206435117870569,-0.1186789199709892,0.0022695995867252,-0.0874810740351677,-0.0561576150357723,-0.0456994250416755,0.0181706193834543,0.0721679031848907,-0.0251124091446399,0.0201722085475921,-0.0221473518759012,-0.0696053877472877,-0.0948175191879272,0.0149426069110631,0.0315168276429176,0.0375906415283679,-0.060457918792963,-0.0057065808214247,0.0,0.0,0.1041896806996737,0.0,0.0,0.0,0.0,0.0,0.1162452961743038,0.0276591258974157,0.4284980367119392,0.0,0.0,0.0,0.0,0.0,0.0,0.0927192944684881,0.0,0.1713023790136484,0.0,0.2461010016231359,0.0658534117279264,0.0543967242173307,0.0667190826657665,0.063810483743571,0.0,0.0,0.168241748563676,0.0270475626302609,0.0,0.0863596122788131,0.0387484320581012,0.6104520556990859,0.0279735357654316,0.3026932841065363,0.0,0.0,0.1574626369486086,0.0,0.0,0.0,0.0,0.0607161156826056,0.0,0.0774968641162025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289540084704863,0.0729710798567577,0.0806732147514139,0.0342604758027296,0.0281329937156536,0.0,0.0,0.02946676365442,0.0579080169409726,0.0,0.0,0.0529153044511734,0.0,0.0,0.2254716146668177,0.0820336672077119,0.0,0.0483022272239561,0.0,0.0,0.0,0.064186741583293,0.0556049693397805,0.0322978301499129,0.0,0.0412904338628077,0.0,0.0307283670505993,0.0,0.0,0.0,0.0,0.0,0.0714207325432253,0.0424667240727389,0.046598547592586,0.1118941430617265,0.1214322313652112,0.0483022272239561,0.0908416234131751,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
SPG,crypto,Beginner,Very Easy,2023,htboo-ctf-2023,1071,424,0.395891690009337,93,11.516129032258064,11,7,11,0.0177404295051353,1,0,58,8.285714285714286,6,6,9,3,-0.0758402720093727,0.2716149389743805,0.0543137118220329,0.067060574889183,-0.0043533532880246,-0.1274340003728866,0.0854680687189102,-0.102796621620655,-0.1012495830655098,-0.1960417926311493,0.0645167306065559,-0.0138325281441211,-0.1295598149299621,0.0618079900741577,-0.1045926660299301,0.005790498573333,-0.1073367819190025,0.029443060979247,-0.0300791878253221,-0.0489584989845752,0.0994339659810066,0.0842459499835968,-0.0764740332961082,-0.0502213388681411,-0.062775045633316,0.1599411964416504,-0.0735908970236778,0.0577389970421791,-0.1272432208061218,-0.0065919267944991,-0.1698337644338607,-0.1046142056584358,-0.0867948904633522,0.0634536817669868,0.100298598408699,-0.0334096811711788,-0.0100194225087761,0.0682140365242958,0.0206092670559883,-0.056114699691534,0.0103653417900204,-0.0129886269569396,-0.0064345253631472,-0.0459614135324955,0.0283701308071613,0.0373586788773536,0.0187044590711593,0.0144417434930801,0.0338772237300872,-0.0082642640918493,0.0,0.0,0.0,0.0,0.0233075845861061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0225897444620664,0.0,0.0,0.0,0.0274485787926145,0.0,0.0,0.0,0.0,0.0,0.016103582100131,0.1185089257648308,0.0125936181954414,0.0,0.0,0.0284606929095882,0.0,0.0548971575852291,0.0,0.0,0.0,0.0,0.0,0.0,0.0945071357790358,0.0233075845861061,0.0,0.0397643287346972,0.0,0.0,0.4493592986360323,0.0648069783051827,0.0,0.0633524581004303,0.0,0.0,0.0511317225982619,0.0,0.0,0.016103582100131,0.0342861272799818,0.0205628445618677,0.0342861272799818,0.1080116305086379,0.8358861944410059,0.0,0.0,0.0,0.0152451322380191,0.0174466552742501,0.0342861272799818,0.0,0.0173444165393911,0.1096551627493025,0.0,0.0,0.0,0.0,0.0535123208112104,0.0,0.0,0.0514291909199727,0.0,0.0,0.0,0.0191228706124736,0.0,0.0122236017191622,0.0,0.0909681214672547,0.021446953605216,0.0,0.0,0.0,0.0549153154090863,0.0,0.0,0.0275900267047697,0.0662501849236077,0.0,0.0,0.0537854277731373,0.0,0.0,0.0,0.0532796589973671,0.0,0,1,0,0,0,0,0,0,0
Vault,pwn,Advanced,Hard,2025,cyber-apocalypse-2025,1617,725,0.4483611626468769,147,11.0,14,6,14,0.0160791589363017,3,0,202,33.666666666666664,9,5,13,3,0.1467515528202057,-0.175854742527008,-0.0186046212911605,0.0907548442482948,0.1344701647758484,0.0837486237287521,0.0153283113613724,-0.0461073666810989,0.0683141946792602,-0.1994015425443649,0.0366755686700344,0.0329671278595924,-0.050342209637165,-0.0602432750165462,-0.0405138731002807,0.0362925603985786,-0.0131961368024349,-0.0058636218309402,0.0037108100950717,-0.0494284518063068,-0.075480617582798,0.0076223015785217,-0.035783763974905,-0.0048355143517255,-0.0123708620667457,-0.0133339166641235,0.0192956626415252,0.0416420102119445,-0.0354309752583503,-0.1071890369057655,-0.0280861258506774,0.0224757883697748,0.0122666601091623,-0.0869603082537651,-0.0270782522857189,0.0765303522348404,-0.0909608304500579,-0.0024204850196838,-0.0333324968814849,0.0618726015090942,-0.0614727772772312,0.047379232943058,-0.0243475772440433,-0.056932121515274,0.0393331348896026,-0.0822086259722709,0.1168027967214584,-0.052201572805643,-0.0389778763055801,-0.0548069812357425,0.0,0.0,0.0217927554385066,0.0,0.0741049939689641,0.0424234280713905,0.3119428047888304,0.0287457840366888,0.0,0.0520677005678183,0.0,0.041592373971844,0.079237748581021,0.0478817777374141,0.3085092267847095,0.0490124373825326,0.0,0.0436355118302534,0.0,0.0,0.0,0.0,0.0,0.0853338713270401,0.1883958244713671,0.0,0.0210713622009922,0.0219432048642314,0.0,0.0,0.0581806824403379,0.0903167135899631,0.0,0.0,0.0,0.0,0.0,0.0834665202014246,0.0494033293126427,0.0,0.1264281732059535,0.0,0.0,0.0761978413617258,0.1373664645145933,0.0,0.0335708569321965,0.3659102036623727,0.0,0.0903167135899631,0.0845413626423888,0.0,0.051200322796224,0.0181684295793336,0.0217927554385066,0.0,0.0457888215048644,0.4809076233818809,0.0644945976248001,0.0529597463887978,0.0,0.0161569785489185,0.018490179725267,0.0,0.0,0.0183818258572785,0.0,0.0445015161132103,0.0177542742651727,0.0,0.0,0.1134260308078399,0.0,0.0,0.0,0.0,0.0,0.0,0.1215999200750627,0.0765665044770619,0.0129547233624186,0.0,0.0771273066961773,0.1363784704241377,0.0785614204064784,0.0,0.0367636517145571,0.0193999754417565,0.0,0.39971340405268,0.1315811225530829,0.0526595702792523,0.0,0.0,0.0570024575193782,0.1445067417439411,0.0,0.0,0.0941107292559646,0.0,0,0,0,0,0,0,1,0,0
PhantomFeed,web,Advanced,Hard,2023,uni-ctf-2023,2391,1041,0.4353826850690088,434,5.509216589861751,10,31,10,0.0192388122124634,2,6,475,15.32258064516129,21,4,0,2,-0.204858973622322,0.0001203233550768,-0.0096455253660678,0.1265728324651718,0.0944914743304252,-0.164680004119873,-0.091031402349472,-0.1391647309064865,-0.0765871852636337,-0.1443734467029571,-0.1375433951616287,0.0449404045939445,0.0145511832088232,-0.03465436398983,-0.1197568103671073,0.0456440970301628,0.0090811075642704,-0.0723175331950187,-0.0996491163969039,0.1327646821737289,-0.01096005551517,0.055307175964117,0.0260494779795408,-0.0109560871496796,-0.0031967083923518,0.0799323841929435,-0.0538106970489025,0.0221811570227146,-0.0840819329023361,-0.0960637629032135,-0.0957944765686988,-0.0722958147525787,0.0225782059133052,-0.1021458879113197,-0.1163381114602088,0.0559033975005149,0.0238903108984231,0.0800046846270561,-0.1263706088066101,-0.0234199948608875,-0.0545028522610664,6.148599641164765e-05,0.1185938939452171,-0.024763299152255,0.0357529707252979,-0.0150810778141021,0.0580155365169048,-0.0935191288590431,-0.0393967069685459,0.0400642715394496,0.0,0.0,0.03206976241816,0.0,0.0090876130728007,0.0078036785151629,0.0,0.0528771170757653,0.0357805015381936,0.0702365927192225,0.0,0.0,0.0,0.0,0.0,0.0,0.0143622249109323,0.1123729340855732,0.0228035172116119,0.0316362996397042,0.0684430491006294,0.1420318319900666,0.0228035172116119,0.0376726612759283,0.1617229536015978,0.0049102440848794,0.0155040876203015,0.3794211375393371,0.0166452103170946,0.0062439646257512,0.026755460496565,0.0265816367773419,0.2415183853828068,0.0880772764446281,0.0387463602907698,0.0299473431448464,0.1059575445480545,0.0245655165569432,0.0,0.0,0.0077520438101507,0.0086750687134345,0.0465587884978124,0.0140163934073327,0.0,0.0,0.0123505424661361,0.0,0.0098034978791418,0.0066454091943354,0.0,0.0237272247297781,0.0313938843966069,0.0467884907022293,0.0,0.0467884907022293,0.0,0.1489881231929997,0.0395453745496303,0.0714399156686087,0.0076011724038706,0.0059440677995172,0.0068024402941107,0.0401044206019108,0.0,0.1555392818902777,0.048862264400021,0.0,0.0,0.3123024736836429,0.0852190991940399,0.2086442138022955,0.0446025251523332,0.0441730101380964,0.0467884907022293,0.5156878787854154,0.0518615715132768,0.0385094360981489,0.0521919694543075,0.0,0.0,0.0201693705285526,0.0283747322439147,0.0250864625505674,0.0072255837919915,0.3033784326141196,0.1284889719963163,0.0214114481217446,0.0247313519691905,0.0784279830331351,0.010757334653658,0.0452040870058981,0.126147540665995,0.2564645196259164,0.0366990848328933,0.0132908183886709,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
SantaGiveaway,forensics,Intermediate,Medium,2025,university-ctf-2025,1310,621,0.4740458015267175,165,7.9393939393939394,15,7,15,0.0167938931297709,3,0,35,5.0,0,0,0,1,0.0442498475313186,-0.157257542014122,0.329516053199768,0.0590030178427696,0.0688849538564682,-0.029306560754776,-0.0129374302923679,0.1573282182216644,0.0486845001578331,0.0024377852678298,-0.079745665192604,-0.0286702699959278,0.0150323770940303,0.0225238986313343,-0.0831721425056457,0.0908955708146095,-0.0569207072257995,0.0809312164783477,0.1029284000396728,-0.0020245611667633,-0.0172379650175571,-0.0136157944798469,-0.0094727538526058,-0.0712025985121727,-0.0438800677657127,0.0020212344825267,0.0368212051689624,-0.0121328253298997,-0.061685025691986,-0.0311784073710441,-0.0363702736794948,0.0620861127972602,0.0147473132237792,0.064753845334053,-0.0585374496877193,-0.0956495925784111,-0.0020727887749671,-0.0243431627750396,0.0134790781885385,-0.0749635398387909,0.0010551558807492,0.0133823119103908,-0.0427819676697254,-0.0415923334658145,-0.0478521957993507,0.062540978193283,-0.0112952906638383,-0.0379770435392856,-0.0030290409922599,-0.0679177790880203,0.0,0.0,0.0,0.0995597877446884,0.0,0.0,0.0176399246055308,0.0,0.0412482789789602,0.2061048399930235,0.11403562429138,0.0,0.0,0.0,0.0,0.0,0.0662279212886202,0.0,0.0,0.0547061747586551,0.0,0.0,0.0525764480211127,0.0289530587030412,0.0,0.011321200607079,0.0,0.0186128581970719,0.1407181517376825,0.0431887956421444,0.0,0.0612873896325234,0.0,0.0812294051634121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400029780545621,0.0,0.0969498046181455,0.0,0.0,0.0711894187174661,0.0,0.0226032279093036,0.0,0.4541659811216386,0.0,0.0,0.0,0.0,0.0,0.019419698420405,0.0,0.0,0.404297836258615,0.0350509653474084,0.0,0.3607297655044234,0.0308219702195691,0.0,0.0,0.0,0.0,0.0150596866471518,0.0,0.0,0.0,0.0,0.03394885607499,0.0,0.0,0.0,0.0591923122077468,0.0171907589246588,0.0,0.0109885693734755,0.0465030833345753,0.0,0.0,0.0499785441609494,0.0839373693718122,0.0,0.0,0.0,0.0226032279093036,0.0992096861225889,0.0446673637871446,0.2585328123150549,0.0,0.0725266886895533,0.0153218474081308,0.0,0.518115070017042,0.0,0.0,0,0,1,0,0,0,0,0,0
